customer_reference,date,quantity,price,currency
L00112,2026-06,10,278.0,CNY
E03045,2025-07,151,139.2,CNY
E03045,2025-08,147,139.0,CNY
E03045,2025-09,191,139.0,CNY
E03045,2025-10,178,139.0,CNY
E03045,2025-11,1,348.0,CNY
E03045,2025-11,90,139.0,CNY
E03045,2026-01,2,348.0,CNY
E03045,2026-01,56,139.0,CNY
E03045,2026-02,113,139.0,CNY
E03045,2026-03,1,348.0,CNY
E03045,2026-03,68,139.0,CNY
E03045,2026-05,29,139.0,CNY
E03045,2026-06,36,139.0,CNY
E05096,2025-07,77,199.2,CNY
E05096,2025-08,81,199.0,CNY
E05096,2025-09,76,199.0,CNY
E05096,2025-10,131,199.0,CNY
E05096,2025-11,51,199.0,CNY
E05096,2026-01,26,199.0,CNY
E05096,2026-02,98,199.0,CNY
E05096,2026-03,25,199.0,CNY
E05096,2026-05,15,199.0,CNY
E05096,2026-06,18,199.0,CNY
E03045,2025-12,134,139.0,CNY
E03045,2026-04,61,139.0,CNY
E05096,2025-12,67,199.0,CNY
E05096,2026-04,31,199.0,CNY
E06129,2025-07,424,148.0,CNY
E06129,2025-08,2,248.0,CNY
E06129,2025-08,224,148.0,CNY
E06129,2025-09,300,148.0,CNY
E06129,2025-10,1,248.0,CNY
E06129,2025-10,122,148.0,CNY
E06129,2025-11,5,248.0,CNY
E06129,2025-11,66,148.0,CNY
E06129,2025-12,3,248.0,CNY
E06129,2025-12,122,148.0,CNY
E06129,2026-01,4,248.0,CNY
E06129,2026-01,32,148.0,CNY
E06129,2026-02,3,248.0,CNY
E06129,2026-02,170,148.0,CNY
E06129,2026-03,5,248.0,CNY
E06129,2026-03,50,148.0,CNY
E06129,2026-04,3,248.0,CNY
E06129,2026-04,67,148.0,CNY
E06129,2026-05,4,248.0,CNY
E06129,2026-05,46,148.0,CNY
E06129,2026-06,1,248.0,CNY
E06129,2026-06,1,148.0,CNY
E06129,2026-06,53,124.0,CNY
E06635,2025-07,78,264.0,CNY
E06635,2025-08,81,243.0,CNY
E06635,2025-09,78,243.0,CNY
E06635,2025-09,5,208.0,CNY
E06635,2025-10,95,208.0,CNY
E06635,2025-11,16,208.0,CNY
E06635,2025-11,3,348.0,CNY
E06635,2025-12,1,348.0,CNY
E06635,2025-12,47,208.0,CNY
E06635,2026-01,1,348.0,CNY
E06635,2026-01,11,208.0,CNY
E06635,2026-02,85,208.0,CNY
E06635,2026-03,2,348.0,CNY
E06635,2026-03,21,208.0,CNY
E06635,2026-04,1,348.0,CNY
E06635,2026-04,54,208.0,CNY
E06635,2026-05,1,348.0,CNY
E06635,2026-05,18,208.0,CNY
E06635,2026-06,1,348.0,CNY
E06635,2026-06,106,174.0,CNY
E03024,2025-07,321,49.0,CNY
E03024,2025-08,308,49.0,CNY
E03024,2025-09,212,49.0,CNY
E03024,2025-10,268,49.0,CNY
E03024,2025-11,152,49.0,CNY
E03024,2025-12,189,49.0,CNY
E03024,2026-01,2,198.0,CNY
E03024,2026-01,35,49.0,CNY
E03024,2026-02,1,198.0,CNY
E03024,2026-02,123,49.0,CNY
E03024,2026-03,13,49.0,CNY
E03024,2026-04,25,49.0,CNY
E03024,2026-05,10,49.0,CNY
E03024,2026-06,2,198.0,CNY
E03024,2026-06,7,49.0,CNY
E06161,2025-07,11,147.0,CNY
E06161,2025-08,7,199.0,CNY
E06161,2025-08,3,147.0,CNY
E06161,2025-09,4,147.0,CNY
E06161,2025-10,1,199.0,CNY
E06161,2025-10,7,147.0,CNY
E06161,2025-11,4,199.0,CNY
E06161,2025-11,3,147.0,CNY
E06161,2025-12,26,199.0,CNY
E06161,2026-02,72,99.0,CNY
E06161,2026-03,13,99.0,CNY
E06161,2026-04,19,99.0,CNY
E06161,2026-05,18,99.0,CNY
E06161,2026-06,5,99.0,CNY
E06160,2025-07,102,98.0,CNY
E06160,2025-08,47,98.0,CNY
E06160,2025-09,55,98.0,CNY
E06160,2025-10,5,149.0,CNY
E06160,2025-10,71,98.0,CNY
E06160,2025-11,1,298.0,CNY
E06160,2025-11,40,98.0,CNY
E06160,2025-12,22,149.0,CNY
E06160,2026-02,1,168.0,CNY
E06160,2026-02,1773,42.0,CNY
E06160,2026-03,1,168.0,CNY
E06160,2026-03,82,67.0,CNY
E06160,2026-04,103,67.0,CNY
E06160,2026-04,579,42.0,CNY
E06160,2026-05,932,42.0,CNY
E06160,2026-06,106,67.0,CNY
E06168,2025-07,4,117.0,CNY
E06168,2025-08,4,117.0,CNY
E06168,2025-09,3,117.0,CNY
E06168,2025-10,6,117.0,CNY
E06168,2025-11,8,117.0,CNY
E06168,2025-12,14,117.0,CNY
E06168,2026-01,1,117.0,CNY
E06168,2026-02,53,58.0,CNY
E06168,2026-03,21,58.0,CNY
E06168,2026-04,2,87.0,CNY
E06168,2026-04,16,58.0,CNY
E06168,2026-05,7,58.0,CNY
E06168,2026-06,9,89.0,CNY
E06162,2025-07,65,199.0,CNY
E06162,2025-08,45,199.0,CNY
E06162,2025-09,31,199.0,CNY
E06162,2025-10,51,199.0,CNY
E06162,2025-10,6,249.0,CNY
E06162,2025-11,29,199.0,CNY
E06162,2025-12,1,498.0,CNY
E06162,2025-12,9,249.0,CNY
E06162,2026-02,52,199.0,CNY
E06162,2026-03,10,199.0,CNY
E06162,2026-04,15,199.0,CNY
E06162,2026-05,17,199.0,CNY
E06162,2026-06,7,199.0,CNY
E02174,2025-07,3000,26.0,CNY
E02174,2025-08,4637,26.0,CNY
E02174,2025-09,534,26.0,CNY
E02174,2025-12,2,268.0,CNY
L00438,2026-02,6,198.0,CNY
L00438,2026-02,7,198.0,CNY
L00438,2026-03,21,198.0,CNY
L00438,2026-04,13,198.0,CNY
L00438,2026-05,13,198.0,CNY
L00438,2026-06,5,198.0,CNY
L00438,2026-06,47,148.0,CNY
L00439,2026-02,3,298.0,CNY
L00439,2026-02,5,298.0,CNY
L00439,2026-03,11,298.0,CNY
L00439,2026-04,1,298.0,CNY
L00439,2026-05,5,298.0,CNY
L00439,2026-06,2,298.0,CNY
L00439,2026-06,26,223.0,CNY
E06381,2025-07,22,148.5,CNY
E06381,2025-07,2,198.0,CNY
E06381,2025-08,1,198.0,CNY
E06381,2025-09,2,198.0,CNY
E06381,2025-09,46,128.0,CNY
E06381,2025-10,28,128.0,CNY
E06381,2025-10,1,198.0,CNY
E06381,2025-11,10,128.0,CNY
E06381,2025-11,2,198.0,CNY
E06381,2025-12,18,198.0,CNY
E06381,2026-01,9,128.0,CNY
E06381,2026-02,4,128.0,CNY
E06381,2026-02,396,79.0,CNY
E06381,2026-03,5,99.0,CNY
E06381,2026-03,112,79.0,CNY
E06381,2026-04,8,99.0,CNY
E06381,2026-04,102,79.0,CNY
E06381,2026-05,45,79.0,CNY
E06381,2026-06,33,99.0,CNY
E06689,2025-07,1,223.5,CNY
E06689,2025-09,4,193.0,CNY
E06689,2025-10,3,193.0,CNY
E06689,2025-12,2,298.0,CNY
E06689,2026-01,1,298.0,CNY
E06689,2026-01,1,193.0,CNY
E06689,2026-02,45,119.0,CNY
E06689,2026-03,23,119.0,CNY
E06689,2026-04,7,119.0,CNY
E06689,2026-05,7,119.0,CNY
E06689,2026-06,2,149.0,CNY
E03191,2025-07,61,51.6,CNY
E03191,2025-08,127,51.0,CNY
E03191,2025-09,79,51.0,CNY
E03191,2025-10,63,51.0,CNY
E03191,2025-11,40,51.0,CNY
E03191,2026-01,21,51.0,CNY
E03191,2026-02,110,51.0,CNY
E03191,2026-03,46,51.0,CNY
E03191,2026-04,66,51.0,CNY
E03191,2026-05,28,51.0,CNY
E03191,2026-06,51,51.0,CNY
E03191,2025-12,72,51.0,CNY
E06124,2025-10,39,198.0,CNY
E06124,2025-11,40,198.0,CNY
E06124,2025-11,7,198.0,CNY
E06124,2025-12,6,198.0,CNY
E06124,2026-01,1,198.0,CNY
E06124,2026-01,5,148.0,CNY
E06124,2026-02,1,198.0,CNY
E06124,2026-02,4,148.0,CNY
E06124,2026-02,33,138.0,CNY
E06124,2026-03,8,148.0,CNY
E06124,2026-04,1,198.0,CNY
E06124,2026-04,9,148.0,CNY
E06124,2026-05,4,148.0,CNY
E06124,2026-06,1,198.0,CNY
E06124,2026-06,14,148.0,CNY
L00231,2025-10,15,298.0,CNY
L00231,2025-11,14,298.0,CNY
L00231,2025-11,2,298.0,CNY
L00231,2025-12,3,298.0,CNY
L00231,2026-01,1,223.0,CNY
L00231,2026-01,2,298.0,CNY
L00231,2026-02,5,208.0,CNY
L00231,2026-02,1,223.0,CNY
L00231,2026-03,2,223.0,CNY
L00231,2026-03,2,298.0,CNY
L00231,2026-04,1,298.0,CNY
L00231,2026-04,1,223.0,CNY
L00231,2026-05,2,238.0,CNY
L00231,2026-06,8,223.0,CNY
E01607,2025-08,1383,31.0,CNY
E01607,2025-09,354,31.0,CNY
E01607,2025-10,1,125.0,CNY
E01607,2025-10,185,31.0,CNY
E01607,2025-11,147,31.0,CNY
E01607,2025-12,1,314.0,CNY
E01607,2025-12,121,31.0,CNY
E01607,2026-01,46,31.0,CNY
E01607,2026-02,144,31.0,CNY
E01607,2026-03,80,31.0,CNY
E01607,2026-04,77,31.0,CNY
E01607,2026-05,55,31.0,CNY
E01607,2026-06,126,31.0,CNY
E03566,2025-07,1,124.0,CNY
E03566,2025-09,2,99.0,CNY
E03566,2025-09,7,124.0,CNY
E03566,2025-10,1,99.0,CNY
E03566,2025-11,2,99.0,CNY
E03566,2025-12,4,99.0,CNY
E03566,2026-02,2,74.0,CNY
E03566,2026-03,3,74.0,CNY
E03566,2026-04,3,74.0,CNY
E03566,2026-05,3,74.0,CNY
E06534,2025-07,3,174.0,CNY
E06534,2025-08,4,174.0,CNY
E06534,2025-09,2,139.0,CNY
E06534,2025-09,10,174.0,CNY
E06534,2025-10,10,139.0,CNY
E06534,2025-11,3,139.0,CNY
E06534,2026-01,2,104.0,CNY
E06534,2026-02,13,104.0,CNY
E06534,2026-03,8,104.0,CNY
E06534,2026-05,11,104.0,CNY
E06534,2026-06,6,104.0,CNY
E06534,2025-12,9,139.0,CNY
E06534,2026-04,7,104.0,CNY
E06936,2025-09,50,148.0,CNY
E06936,2025-10,8,148.0,CNY
E06936,2025-11,1,148.0,CNY
E06936,2025-11,1,148.0,CNY
E06936,2025-12,48,148.0,CNY
E06936,2026-02,17,97.0,CNY
E06936,2026-03,8,97.0,CNY
E06936,2026-04,4,97.0,CNY
E06936,2026-05,10,97.0,CNY
E06936,2026-05,1,148.0,CNY
E06936,2026-06,3,88.0,CNY
E06936,2026-06,3,97.0,CNY
E06936,2026-06,1,148.0,CNY
L00117,2025-09,16,198.0,CNY
L00117,2025-10,3,198.0,CNY
L00117,2025-11,1,158.0,CNY
L00117,2025-11,1,198.0,CNY
L00117,2025-12,1,148.0,CNY
L00117,2025-12,3,130.0,CNY
L00117,2026-01,6,130.0,CNY
L00117,2026-02,4,148.0,CNY
L00117,2026-04,1,148.0,CNY
L00117,2026-05,1,148.0,CNY
L00117,2026-05,1,198.0,CNY
E05071,2025-07,14,37.0,CNY
E05071,2025-08,12,37.0,CNY
E05071,2025-09,8,37.0,CNY
E05071,2025-10,6,37.0,CNY
E05071,2025-11,6,37.0,CNY
E05071,2025-12,2,37.0,CNY
E05071,2026-02,11,37.0,CNY
E05071,2026-03,3,37.0,CNY
E05071,2026-04,6,37.0,CNY
E05071,2026-06,10,37.0,CNY
E06305,2025-07,2,49.5,CNY
E06305,2025-08,10,49.5,CNY
E06305,2025-09,3,49.0,CNY
E06305,2025-10,2,49.0,CNY
E06305,2025-11,4,49.0,CNY
E06305,2025-12,1,198.0,CNY
E06305,2026-01,2,49.0,CNY
E06305,2026-02,2,49.0,CNY
E06305,2026-03,8,49.0,CNY
E06305,2026-04,1,49.0,CNY
E06305,2026-05,2,49.0,CNY
E06305,2026-06,1,49.0,CNY
E06305,2026-06,1,198.0,CNY
